firm_id,month,nace_code.x,region_code.x,employees_monthly,nace_code.y,region_code.y,turnover_monthly,region_code,nace_code,legal_form,employees_firm,foundation_year,revenue_last_year,turnover_yoy,emp_growth,productivity,month_num,seasonal_index
F00153,2023-07-01,C29,R08,22,C29,R08,248282.23,R08,C29,GmbH,30,2010,276695.32,NA,-0.15384615384615385,11285.55590909091,7,3.2219830062296997
F00154,2023-07-01,C10,R10,12,C10,R10,28012.76,R10,C10,AG,31,1992,54344.92,NA,-0.3333333333333333,2334.3966666666665,7,0.6172212324556975
F00155,2023-07-01,I55,R04,21,I55,R04,29028.06,R04,I55,KG,23,2011,1159486.77,NA,0.10526315789473684,1382.2885714285715,7,0.605754141183432
F00156,2023-07-01,C29,R06,29,C29,R06,37272.07,R06,C29,GmbH,28,1977,208861.22,NA,0.5263157894736842,1285.2437931034483,7,0.8109482007954625
F00157,2023-07-01,I56,R02,18,I56,R02,80137.33,R02,I56,Einzelunternehmen,23,1973,278135.42,NA,-0.05263157894736842,4452.073888888889,7,1.3994614573202209
F00158,2023-07-01,G47,R08,26,G47,R08,62910.31,R08,G47,KG,21,2008,351805.18,NA,0.23809523809523808,2419.6273076923076,7,1.3695626203624758
F00159,2023-07-01,I56,R04,23,I56,R04,42162.67,R04,I56,KG,17,1975,176640.58,NA,0.4375,1833.1595652173912,7,0.719428772871472
F00160,2023-07-01,I55,R08,25,I55,R08,24869.19,R08,I55,GmbH,33,2020,146573.56,NA,1.2727272727272727,994.7675999999999,7,0.5825333844234588
F00161,2023-07-01,C29,R08,16,C29,R08,36422.54,R08,C29,GmbH,27,2012,8265672.06,NA,-0.058823529411764705,2276.40875,7,0.45202949197802894
F00162,2023-07-01,G47,R03,29,G47,R03,36864.37,R03,G47,Einzelunternehmen,30,1990,653773.67,NA,0.8125,1271.1851724137932,7,1.0736684892499528
F00163,2023-07-01,G47,R10,12,G47,R10,49800,R10,G47,Einzelunternehmen,30,2022,38186.95,NA,-0.5555555555555556,4150,7,1.085981376073606
F00164,2023-07-01,I55,R08,21,I55,R08,44391.23,R08,I55,KG,24,2012,303173.76,NA,-0.08695652173913043,2113.8680952380955,7,0.5454276484591973
F00165,2023-07-01,C10,R07,12,C10,R07,68807.91,R07,C10,OHG,28,1987,1090634.7,NA,-0.6,5733.9925,7,1.1573599723532657
F00166,2023-07-01,C10,R03,18,C10,R03,60846.62,R03,C10,KG,20,1965,92859.42,NA,-0.3333333333333333,3380.367777777778,7,1.2304357556789105
F00167,2023-07-01,I55,R07,18,I55,R07,16610.46,R07,I55,KG,22,1984,83984.63,NA,0,922.8033333333333,7,0.34817120766385834
F00168,2023-07-01,I56,R08,17,I56,R08,8856.78,R08,I56,KG,17,1978,159384.87,NA,-0.10526315789473684,520.9870588235294,7,0.1838495750539593
F00169,2023-07-01,C29,R06,23,C29,R06,9275.99,R06,C29,GmbH,21,2018,74315.69,NA,0.4375,403.30391304347825,7,0.20193652972301854
F00170,2023-07-01,I56,R03,15,I56,R03,51726.07,R03,I56,KG,26,1977,168283.28,NA,-0.16666666666666666,3448.404666666667,7,0.9957171573050897
F00171,2023-07-01,H49,R01,20,H49,R01,19772.5,R01,H49,AG,22,1976,263425.43,NA,0,988.625,7,0.4954853965144491
F00172,2023-07-01,I56,R01,18,I56,R01,5335.44,R01,I56,GmbH,26,2014,49841.04,NA,-0.14285714285714285,296.4133333333333,7,0.15959554913204455
F00173,2023-07-01,I56,R03,22,I56,R03,40191.02,R03,I56,GmbH,20,1976,79260.56,NA,0.1,1826.8645454545454,7,0.7592933259971056
F00174,2023-07-01,C29,R10,14,C29,R10,35273.18,R10,C29,Einzelunternehmen,26,1979,125052.25,NA,-0.36363636363636365,2519.5128571428572,7,0.5137541809313229
F00175,2023-07-01,C29,R09,18,C29,R09,13592.63,R09,C29,OHG,22,1973,543881.6,NA,-0.21739130434782608,755.146111111111,7,0.3477323255452924
F00176,2023-07-01,C10,R03,19,C10,R03,40502.65,R03,C10,Einzelunternehmen,18,2016,278511.84,NA,-0.20833333333333334,2131.7184210526316,7,0.8560916845910144
F00177,2023-07-01,H49,R07,31,H49,R07,24362.98,R07,H49,OHG,27,1977,278253.81,NA,0.34782608695652173,785.9025806451613,7,0.931527527840606
F00178,2023-07-01,I56,R10,24,I56,R10,30125.35,R10,I56,OHG,30,1988,253607.6,NA,0.09090909090909091,1255.2229166666666,7,0.7567649130097849
F00179,2023-07-01,H49,R10,20,H49,R10,27096.85,R10,H49,OHG,29,1968,204128.8,NA,-0.09090909090909091,1354.8425,7,0.7044840182373376
F00180,2023-07-01,C29,R05,23,C29,R05,155965.95,R05,C29,GmbH,39,1994,212963.3,NA,0.5333333333333333,6781.128260869566,7,2.156632728160542
F00181,2023-07-01,C10,R06,18,C10,R06,24939.23,R06,C10,GmbH,24,2019,409296.03,NA,0.2857142857142857,1385.5127777777777,7,0.3646555582519173
F00182,2023-07-01,I55,R04,26,I55,R04,36523.21,R04,I55,GmbH,23,1984,365150.23,NA,0.18181818181818182,1404.7388461538462,7,0.8381557604183678
F00183,2023-07-01,I56,R07,23,I56,R07,8148.05,R07,I56,GmbH,27,1966,158457.86,NA,0.045454545454545456,354.2630434782609,7,0.14605753725821619
F00184,2023-07-01,G47,R09,28,G47,R09,25910.73,R09,G47,AG,18,1976,132890.99,NA,0.12,925.3832142857143,7,0.9180908134893422
F00185,2023-07-01,H49,R08,12,H49,R08,25699.63,R08,H49,KG,24,1971,307962.23,NA,-0.29411764705882354,2141.6358333333333,7,0.6491969818726184
F00186,2023-07-01,I55,R07,17,I55,R07,88827.31,R07,I55,AG,25,2005,274705.88,NA,-0.10526315789473684,5225.135882352941,7,1.8282188558607926
F00187,2023-07-01,I56,R02,19,I56,R02,21384.54,R02,I56,GmbH,17,2017,249127.1,NA,-0.17391304347826086,1125.502105263158,7,0.5321750407025608
F00188,2023-07-01,C29,R04,13,C29,R04,10008.37,R04,C29,KG,31,1994,90711.79,NA,-0.5,769.8746153846155,7,0.18867766153825852
F00189,2023-07-01,I56,R07,17,I56,R07,34310.98,R07,I56,OHG,22,1970,42793.23,NA,0.5454545454545454,2018.2929411764708,7,0.5574116897232329
F00190,2023-07-01,C29,R03,16,C29,R03,112732.35,R03,C29,OHG,27,1979,768412.69,NA,-0.058823529411764705,7045.771875,7,2.2250775000858587
F00191,2023-07-01,C10,R04,22,C10,R04,78410.22,R04,C10,Einzelunternehmen,23,1970,139781.33,NA,-0.043478260869565216,3564.1009090909092,7,2.127832313209018
F00192,2023-07-01,C29,R05,18,C29,R05,27925.64,R05,C29,Einzelunternehmen,32,2006,163076.06,NA,0.2,1551.4244444444444,7,0.4392591756399234
F00193,2023-07-01,C29,R02,16,C29,R02,59470.01,R02,C29,Einzelunternehmen,21,1985,122039.41,NA,-0.058823529411764705,3716.875625,7,0.9726131964551714
F00194,2023-07-01,C10,R01,18,C10,R01,29861.25,R01,C10,GmbH,45,1991,129756.37,NA,-0.05263157894736842,1658.9583333333333,7,0.9799255214489887
F00195,2023-07-01,C10,R01,18,C10,R01,75404.97,R01,C10,KG,31,1981,176661.54,NA,0,4189.165,7,1.4643680969013761
F00196,2023-07-01,C29,R05,17,C29,R05,53195.25,R05,C29,OHG,27,2022,66124.39,NA,-0.19047619047619047,3129.1323529411766,7,0.8408735828503379
F00197,2023-07-01,C29,R10,17,C29,R10,12235.41,R10,C29,GmbH,23,1974,523827.06,NA,0,719.73,7,0.24102748138317165
F00198,2023-07-01,C10,R05,17,C10,R05,55557.5,R05,C10,KG,37,1992,212164.08,NA,0.13333333333333333,3268.0882352941176,7,1.6211526360645307
F00199,2023-07-01,G47,R06,25,G47,R06,33444.45,R06,G47,KG,17,2000,506979.59,NA,0.7857142857142857,1337.7779999999998,7,0.6461344180361372
F00200,2023-07-01,H49,R04,10,H49,R04,17244.69,R04,H49,Einzelunternehmen,28,1990,107275.65,NA,-0.5652173913043478,1724.4689999999998,7,0.23214082107846928
F00201,2023-07-01,H49,R09,12,H49,R09,157061.34,R09,H49,Einzelunternehmen,20,2006,166762.05,NA,-0.5,13088.445,7,3.3918011404202364
F00202,2023-07-01,I55,R04,14,I55,R04,33437.63,R04,I55,Einzelunternehmen,21,2005,38682.54,NA,-0.391304347826087,2388.4021428571427,7,0.9325177686648196
F00203,2023-07-01,G47,R07,25,G47,R07,31956.72,R07,G47,OHG,29,1984,22847.36,NA,0.6666666666666666,1278.2688,7,0.9203164656527635
F00204,2023-07-01,C29,R02,28,C29,R02,20268.64,R02,C29,OHG,34,1991,60082.16,NA,0.16666666666666666,723.88,7,0.3371169315255627
F00205,2023-07-01,C10,R09,22,C10,R09,10109.22,R09,C10,AG,29,2011,217391.23,NA,0.5714285714285714,459.51,7,0.1281951516619054
F00206,2023-07-01,I55,R10,18,I55,R10,80479.59,R10,I55,GmbH,18,2011,536742.2,NA,-0.25,4471.088333333333,7,1.711056813112457
F00207,2023-07-01,I55,R06,29,I55,R06,26810.43,R06,I55,KG,25,2012,822014.05,NA,0.5263157894736842,924.4975862068966,7,0.38763752992584943
F00208,2023-07-01,G47,R02,17,G47,R02,101696.34,R02,G47,OHG,27,1968,72594.77,NA,-0.41379310344827586,5982.137647058823,7,1.5426073783882588
F00209,2023-07-01,I55,R03,15,I55,R03,19394.63,R03,I55,GmbH,25,1972,158097.63,NA,-0.0625,1292.9753333333333,7,0.4748206810813828
F00210,2023-07-01,H49,R08,18,H49,R08,16896.83,R08,H49,Einzelunternehmen,26,1965,69896.93,NA,-0.3333333333333333,938.7127777777779,7,0.39216788955872955
F00211,2023-07-01,C10,R09,29,C10,R09,9943.46,R09,C10,AG,20,2008,64166.16,NA,0.3181818181818182,342.87793103448274,7,0.20025118684070417
F00212,2023-07-01,I56,R06,20,I56,R06,18326.46,R06,I56,GmbH,28,2013,125649.57,NA,-0.2,916.323,7,0.4508384650646783
F00213,2023-07-01,H49,R04,17,H49,R04,12939.21,R04,H49,Einzelunternehmen,27,1985,48992.66,NA,0.0625,761.13,7,0.3611232903856915
F00214,2023-07-01,I55,R02,15,I55,R02,255100.11,R02,I55,OHG,32,1968,169718.6,NA,-0.34782608695652173,17006.674,7,4.323813551059164
F00215,2023-07-01,H49,R04,27,H49,R04,34970.93,R04,H49,GmbH,28,1972,73115.37,NA,0.42105263157894735,1295.2196296296297,7,1.4208801184428035
F00216,2023-07-01,H49,R05,22,H49,R05,99684.43,R05,H49,KG,17,1997,611159.01,NA,0.047619047619047616,4531.110454545455,7,2.3711696848200683
F00217,2023-07-01,H49,R10,20,H49,R10,75065.01,R10,H49,AG,22,1991,93121.24,NA,-0.2857142857142857,3753.2504999999996,7,1.275892422294137
F00218,2023-07-01,G47,R04,10,G47,R04,18155.19,R04,G47,KG,21,2002,217299.85,NA,0,1815.5189999999998,7,0.38509313125199734
F00219,2023-07-01,G47,R04,13,G47,R04,31782.65,R04,G47,OHG,25,1985,1339902.37,NA,-0.3157894736842105,2444.8192307692307,7,0.5856394315852484
F00220,2023-07-01,G47,R02,24,G47,R02,58655.2,R02,G47,AG,21,1968,234462.63,NA,0.6,2443.9666666666667,7,1.0851672712286529
F00221,2023-07-01,C10,R10,23,C10,R10,33500.64,R10,C10,Einzelunternehmen,24,1975,206169.51,NA,-0.041666666666666664,1456.5495652173913,7,1.3808519137091209
F00222,2023-07-01,G47,R02,28,G47,R02,367035.46,R02,G47,GmbH,22,1976,31025.77,NA,0.47368421052631576,13108.409285714286,7,4.327100685102785
F00223,2023-07-01,I56,R02,18,I56,R02,9410.68,R02,I56,KG,20,1986,178348.75,NA,-0.21739130434782608,522.8155555555555,7,0.15531721034742232
F00224,2023-07-01,I56,R03,19,I56,R03,16134.08,R03,I56,KG,27,2000,241083.62,NA,-0.2692307692307692,849.1621052631579,7,0.3208498255658677
F00225,2023-07-01,H49,R09,22,H49,R09,21247.4,R09,H49,AG,23,1992,273227.42,NA,-0.12,965.7909090909092,7,0.679014923325307
F00226,2023-07-01,G47,R09,20,G47,R09,8358.2,R09,G47,Einzelunternehmen,26,2020,342330.04,NA,-0.375,417.91,7,0.1906388338905981
F00227,2023-07-01,C29,R07,25,C29,R07,40782.48,R07,C29,GmbH,31,1980,112437.98,NA,0.041666666666666664,1631.2992000000002,7,0.9242998801293579
F00228,2023-07-01,H49,R08,20,H49,R08,52708.57,R08,H49,GmbH,32,2014,841490.96,NA,0.17647058823529413,2635.4285,7,1.4248664641420503
F00229,2023-07-01,H49,R07,14,H49,R07,74125.54,R07,H49,KG,23,1992,43774.88,NA,-0.17647058823529413,5294.681428571428,7,1.6763937883080047
F00230,2023-07-01,I56,R08,21,I56,R08,123834.65,R08,I56,KG,33,2021,187709.96,NA,0.5,5896.888095238095,7,1.8013657747051173
F00231,2023-07-01,H49,R06,22,H49,R06,33110.38,R06,H49,KG,18,1991,130719.58,NA,0.2222222222222222,1505.0172727272727,7,0.6079121771909324
F00232,2023-07-01,C10,R01,27,C10,R01,12796.31,R01,C10,KG,27,1975,21890.45,NA,0.17391304347826086,473.93740740740736,7,0.30713615831802143
F00233,2023-07-01,I56,R08,11,I56,R08,86172.56,R08,I56,OHG,27,2001,109661.05,NA,-0.5925925925925926,7833.869090909091,7,2.3001038290172597
F00234,2023-07-01,H49,R10,14,H49,R10,59055.92,R10,H49,OHG,28,2008,267873.77,NA,-0.17647058823529413,4218.28,7,0.9367967986599041
F00235,2023-07-01,C10,R01,19,C10,R01,159451.25,R01,C10,KG,35,1993,401364.08,NA,0.05555555555555555,8392.171052631578,7,2.311378765401461
F00236,2023-07-01,H49,R06,25,H49,R06,36053.7,R06,H49,KG,28,2004,27647.59,NA,0.3157894736842105,1442.148,7,0.8748059185647764
F00237,2023-07-01,I56,R07,20,I56,R07,47883.14,R07,I56,Einzelunternehmen,29,1978,187787.47,NA,-0.047619047619047616,2394.157,7,1.0645748396818113
F00238,2023-07-01,H49,R09,21,H49,R09,121543.58,R09,H49,Einzelunternehmen,24,2010,305608.22,NA,-0.19230769230769232,5787.789523809524,7,2.0352976029916237
F00239,2023-07-01,C10,R03,21,C10,R03,39250.07,R03,C10,GmbH,23,1990,62619.25,NA,0.3125,1869.0509523809524,7,0.6198203590095762
F00240,2023-07-01,I55,R03,20,I55,R03,11999.75,R03,I55,AG,29,2009,94402.4,NA,0.05263157894736842,599.9875,7,0.3359940415815289
F00241,2023-07-01,C10,R01,23,C10,R01,55069.79,R01,C10,Einzelunternehmen,38,2020,78515.13,NA,0.2777777777777778,2394.338695652174,7,0.938221797421405
F00242,2023-07-01,C10,R09,23,C10,R09,8007.06,R09,C10,OHG,32,1966,90670.58,NA,-0.11538461538461539,348.1330434782609,7,0.1606285912528925
F00243,2023-07-01,C10,R09,16,C10,R09,95319.43,R09,C10,Einzelunternehmen,17,1978,125302,NA,0.3333333333333333,5957.464375,7,2.4632586274219794
F00244,2023-07-01,I55,R10,24,I55,R10,54249.42,R10,I55,OHG,21,2018,68839.97,NA,0.2,2260.3925,7,0.9357650778485089
F00245,2023-07-01,I56,R10,27,I56,R10,71337.58,R10,I56,Einzelunternehmen,31,1992,180265.09,NA,0.22727272727272727,2642.1325925925926,7,0.9983911115265125
F00246,2023-07-01,C29,R08,15,C29,R08,12090.36,R08,C29,AG,27,2013,123552.96,NA,-0.4,806.024,7,0.20050696846000998
F00247,2023-07-01,H49,R09,18,H49,R09,49620.57,R09,H49,GmbH,19,1979,298973.36,NA,-0.18181818181818182,2756.6983333333333,7,1.0969224406044986
F00248,2023-07-01,H49,R01,20,H49,R01,69475.69,R01,H49,AG,26,1975,536923.62,NA,-0.3548387096774194,3473.7845,7,1.3993233129665028
F00249,2023-07-01,C10,R10,22,C10,R10,105785.58,R10,C10,GmbH,32,1971,135268.58,NA,0.2222222222222222,4808.435454545454,7,2.077219748687603
F00250,2023-07-01,I56,R01,16,I56,R01,49532.25,R01,I56,OHG,34,2018,318824.11,NA,-0.30434782608695654,3095.765625,7,1.1621980860971026
F00251,2023-07-01,I55,R06,25,I55,R06,35661.15,R06,I55,AG,30,2003,279906.9,NA,0.47058823529411764,1426.4460000000001,7,0.6060311924358326
F00252,2023-07-01,C10,R06,17,C10,R06,58067.12,R06,C10,Einzelunternehmen,32,1983,426567.23,NA,-0.10526315789473684,3415.712941176471,7,1.276601891107515
F00253,2023-07-01,G47,R08,11,G47,R08,65571.79,R08,G47,KG,27,1976,197279.75,NA,-0.5416666666666666,5961.071818181817,7,1.4399357898838872
F00254,2023-07-01,I56,R02,24,I56,R02,151650.9,R02,I56,GmbH,27,2015,103540.72,NA,0.2631578947368421,6318.7874999999995,7,2.409436482517946
F00255,2023-07-01,G47,R03,27,G47,R03,15452.7,R03,G47,Einzelunternehmen,26,1995,47454.88,NA,0.22727272727272727,572.3222222222222,7,0.243235001755013
F00256,2023-07-01,I55,R09,25,I55,R09,23009.77,R09,I55,OHG,23,2005,864813.11,NA,0.3157894736842105,920.3908,7,0.41532708854365064
F00257,2023-07-01,I55,R09,22,I55,R09,51612.43,R09,I55,Einzelunternehmen,28,1987,132001.64,NA,-0.08333333333333333,2346.0195454545456,7,1.2090440718684023
F00258,2023-07-01,I55,R03,16,I55,R03,129722.81,R03,I55,GmbH,28,1988,81250.22,NA,-0.2727272727272727,8107.675625,7,1.2444147342439003
F00259,2023-07-01,C29,R09,25,C29,R09,32889.91,R09,C29,GmbH,25,1998,121789.59,NA,0.041666666666666664,1315.5964000000001,7,0.8824200465062663
F00260,2023-07-01,H49,R05,27,H49,R05,37441.35,R05,H49,AG,35,1986,59281.91,NA,0.08,1386.7166666666667,7,0.4671357790647207
F00261,2023-07-01,H49,R02,31,H49,R02,65825.58,R02,H49,GmbH,26,1969,158196.75,NA,0.631578947368421,2123.405806451613,7,1.1705376881733154
F00262,2023-07-01,C29,R03,23,C29,R03,13193.87,R03,C29,KG,31,2020,47358.07,NA,-0.14814814814814814,573.6465217391304,7,0.542254541847799
F00263,2023-07-01,I56,R05,24,I56,R05,69363.96,R05,I56,OHG,27,2012,395965.99,NA,0.3333333333333333,2890.1650000000004,7,1.722896475858234
F00264,2023-07-01,G47,R10,23,G47,R10,48380.23,R10,G47,Einzelunternehmen,28,1988,173805.31,NA,0.5333333333333333,2103.4882608695652,7,0.6751129134179225
F00265,2023-07-01,C29,R05,22,C29,R05,24058.42,R05,C29,GmbH,30,2011,141169.66,NA,0.4666666666666667,1093.5645454545454,7,0.7850841970468081
F00266,2023-07-01,G47,R06,18,G47,R06,48319.38,R06,G47,KG,28,1992,238039.91,NA,-0.1,2684.41,7,1.222530885620125
F00267,2023-07-01,C10,R03,20,C10,R03,19114.16,R03,C10,GmbH,26,1966,430779.65,NA,0.25,955.708,7,0.24550946684063663
F00268,2023-07-01,I56,R09,17,I56,R09,96688.1,R09,I56,AG,19,1987,570527.65,NA,0.0625,5687.535294117647,7,1.691484155771975
F00269,2023-07-01,I56,R03,12,I56,R03,40248.33,R03,I56,OHG,33,2000,11478.75,NA,-0.5,3354.0275,7,0.8482816122361077
F00270,2023-07-01,H49,R07,19,H49,R07,9279.43,R07,H49,Einzelunternehmen,30,1976,459624.09,NA,0,488.391052631579,7,0.2963879965708868
F00271,2023-07-01,I56,R01,26,I56,R01,94738.33,R01,I56,Einzelunternehmen,17,2022,729732.09,NA,0.3,3643.7819230769232,7,1.925288356760419
F00272,2023-07-01,C10,R01,15,C10,R01,37557.4,R01,C10,OHG,28,1979,334901.82,NA,-0.25,2503.826666666667,7,0.7210737216126765
F00273,2023-07-01,G47,R01,18,G47,R01,60967.89,R01,G47,AG,23,1995,149282.05,NA,-0.25,3387.105,7,1.1930852670298253
F00274,2023-07-01,I56,R05,23,I56,R05,68593.44,R05,I56,OHG,22,2019,173260.38,NA,-0.041666666666666664,2982.3234782608697,7,1.644778246822419
F00275,2023-07-01,G47,R06,22,G47,R06,34123.63,R06,G47,AG,28,1968,363203.54,NA,-0.12,1551.0740909090907,7,0.6280411429323048
F00276,2023-07-01,H49,R02,18,H49,R02,77477.67,R02,H49,AG,26,2022,462933.94,NA,0.8,4304.315,7,1.7559644782724306
F00277,2023-07-01,G47,R01,13,G47,R01,18946.36,R01,G47,GmbH,29,2002,377532.27,NA,-0.48,1457.4123076923076,7,0.4074924039325948
F00278,2023-07-01,H49,R09,19,H49,R09,63384.33,R09,H49,AG,38,2005,194828.69,NA,-0.36666666666666664,3336.0173684210527,7,1.2113281062624137
F00279,2023-07-01,I55,R08,22,I55,R08,20376.74,R08,I55,KG,21,1971,102374.74,NA,-0.043478260869565216,926.2154545454546,7,0.43250111423644855
F00280,2023-07-01,G47,R03,16,G47,R03,12230.55,R03,G47,OHG,22,1980,149801.15,NA,-0.058823529411764705,764.409375,7,0.2796083571019596
F00281,2023-07-01,C10,R03,20,C10,R03,72487.55,R03,C10,KG,20,1984,49861.12,NA,-0.23076923076923078,3624.3775,7,0.7721393804668925
F00282,2023-07-01,H49,R02,23,H49,R02,16259.5,R02,H49,GmbH,31,1982,447326.71,NA,0.35294117647058826,706.9347826086956,7,0.4415795908998674
F00283,2023-07-01,C10,R07,26,C10,R07,32293.32,R07,C10,KG,27,1977,610229.23,NA,0.3684210526315789,1242.0507692307692,7,0.6439703473733893
F00284,2023-07-01,C29,R04,26,C29,R04,7423.35,R04,C29,KG,24,1994,254939.71,NA,0.8571428571428571,285.51346153846157,7,0.22406704006394199
F00285,2023-07-01,C10,R05,26,C10,R05,18673.68,R05,C10,OHG,30,2001,103091.69,NA,-0.037037037037037035,718.2184615384615,7,0.37666468437277195
F00286,2023-07-01,C29,R04,15,C29,R04,6045.77,R04,C29,Einzelunternehmen,21,1969,103450.64,NA,-0.0625,403.0513333333334,7,0.1624687763848865
F00287,2023-07-01,C10,R09,18,C10,R09,171832.17,R09,C10,KG,25,1993,51952.6,NA,-0.1,9546.231666666667,7,2.5432552617341284
F00288,2023-07-01,C10,R03,14,C10,R03,50814.25,R03,C10,GmbH,19,1977,297611.85,NA,-0.2222222222222222,3629.589285714286,7,1.218792157905246
F00289,2023-07-01,C29,R09,25,C29,R09,72370.38,R09,C29,OHG,22,1982,235245.15,NA,0.041666666666666664,2894.8152,7,0.9513672935480058
F00290,2023-07-01,I55,R07,34,I55,R07,32133.77,R07,I55,OHG,20,1966,83506.36,NA,0.4782608695652174,945.1108823529412,7,0.5900789899237281
F00291,2023-07-01,H49,R09,17,H49,R09,68127.27,R09,H49,AG,25,1996,559825.74,NA,-0.15,4007.4864705882355,7,0.9851581085107727
F00292,2023-07-01,G47,R08,20,G47,R08,81797.81,R08,G47,GmbH,23,2014,1492556.25,NA,0.3333333333333333,4089.8905,7,1.1914789350267418
F00293,2023-07-01,G47,R09,23,G47,R09,73138.79,R09,G47,Einzelunternehmen,27,2018,238558.11,NA,-0.041666666666666664,3179.9473913043475,7,2.001103123838681
F00294,2023-07-01,H49,R04,24,H49,R04,20169.28,R04,H49,Einzelunternehmen,21,2016,103527.94,NA,0.8461538461538461,840.3866666666667,7,0.37233332350828907
F00295,2023-07-01,C29,R05,16,C29,R05,29764.66,R05,C29,OHG,28,2019,219069.89,NA,-0.30434782608695654,1860.29125,7,0.7926978814497655
F00296,2023-07-01,G47,R01,22,G47,R01,41373.73,R01,G47,GmbH,26,1994,155125.61,NA,0,1880.6240909090911,7,0.8417625655526825
F00297,2023-07-01,I56,R08,23,I56,R08,38145.03,R08,I56,OHG,24,1972,980417.84,NA,0.35294117647058826,1658.4795652173912,7,0.6829987707852169
F00298,2023-07-01,C29,R02,25,C29,R02,14473.56,R02,C29,KG,21,1996,57430.53,NA,0.13636363636363635,578.9424,7,0.3504587148977292
F00299,2023-07-01,G47,R05,31,G47,R05,38089.93,R05,G47,Einzelunternehmen,25,1991,99325.61,NA,0.55,1228.7074193548387,7,1.022373623624631
F00300,2023-07-01,C10,R08,24,C10,R08,38324.47,R08,C10,OHG,30,2018,79709.48,NA,1.1818181818181819,1596.8529166666667,7,0.7875358762742967
F00301,2023-07-01,H49,R04,25,H49,R04,51235.15,R04,H49,OHG,26,1994,46360.63,NA,0.9230769230769231,2049.406,7,1.3621254163302368
F00302,2023-07-01,H49,R06,30,H49,R06,80840.34,R06,H49,GmbH,34,2010,526510.41,NA,0.30434782608695654,2694.678,7,2.178279004207696
F00303,2023-07-01,C10,R07,15,C10,R07,49024.1,R07,C10,OHG,24,1983,15426.19,NA,-0.4230769230769231,3268.273333333333,7,1.1478587446374227
F00304,2023-07-01,C29,R04,20,C29,R04,37256.06,R04,C29,GmbH,23,1974,217776.95,NA,0.05263157894736842,1862.8029999999999,7,0.7972883906549887
F00305,2023-07-01,G47,R07,26,G47,R07,106316.57,R07,G47,KG,30,1993,30293.22,NA,0.4444444444444444,4089.0988461538464,7,2.051816135512126
F00306,2023-07-01,I56,R04,20,I56,R04,18520.77,R04,I56,OHG,14,1991,100553.99,NA,0.05263157894736842,926.0385,7,0.42217608820651575
F00307,2023-07-01,I56,R08,10,I56,R08,133425.79,R08,I56,OHG,27,1981,22161.37,NA,-0.6666666666666666,13342.579000000002,7,2.618491055831456
F00308,2023-07-01,I55,R09,14,I55,R09,61276.35,R09,I55,Einzelunternehmen,24,1996,141272.24,NA,-0.36363636363636365,4376.882142857143,7,1.4346992664990879
F00309,2023-07-01,C29,R03,22,C29,R03,26752.78,R03,C29,Einzelunternehmen,19,1981,95380.64,NA,0.375,1216.0354545454545,7,0.487699402753365
F00310,2023-07-01,I55,R04,21,I55,R04,7304.44,R04,I55,Einzelunternehmen,24,2011,2010946.46,NA,0,347.8304761904762,7,0.19284382360077185
F00311,2023-07-01,I56,R06,17,I56,R06,40627.14,R06,I56,KG,32,2007,339460.48,NA,-0.41379310344827586,2389.8317647058825,7,0.8988332818275219
F00312,2023-07-01,C10,R05,24,C10,R05,42919.72,R05,C10,Einzelunternehmen,19,1986,239068.45,NA,-0.2,1788.3216666666667,7,1.2259304257094026
F00313,2023-07-01,I56,R09,22,I56,R09,40163.77,R09,I56,OHG,20,1974,123143.59,NA,-0.08333333333333333,1825.6259090909089,7,0.7309615670907924
F00314,2023-07-01,G47,R05,22,G47,R05,11185.58,R05,G47,KG,31,1967,458778.42,NA,0.1,508.43545454545455,7,0.2922132982027942
F00315,2023-07-01,C10,R08,21,C10,R08,75787.89,R08,C10,AG,26,2013,268701.34,NA,0.05,3608.947142857143,7,1.4584899256784174
F00316,2023-07-01,H49,R03,19,H49,R03,46612.39,R03,H49,AG,21,1978,245097.98,NA,-0.20833333333333334,2453.283684210526,7,1.111398415973091
